1.624345363663241670e+00,-6.117564136500753813e-01,-5.281717522634556961e-01,-1.072968622156170504e+00,8.654076293246785179e-01,-2.301538696880282675e+00,1.744811764216479988e+00,-7.612069008951027893e-01,3.190390960570985701e-01,-2.493703754774100889e-01,1.462107937044974104e+00,-2.060140709497654044e+00,-3.224172040135074857e-01,-3.840543546684156428e-01,1.133769442335437416e+00,-1.099891267314030863e+00,-1.724282075504357525e-01,-8.778584179213717587e-01,4.221374671559283143e-02,5.828152137158222335e-01,-1.100619177212921240e+00,1.144723709839614134e+00,9.015907205927955470e-01,5.024943389018682316e-01,9.008559492644118150e-01,-6.837278591743330969e-01,-1.228902255186481718e-01,-9.357694342590687775e-01,-2.678880796260159070e-01,5.303554667381860099e-01,-6.916607517253090531e-01,-3.967535268559773676e-01,-6.871727001195994111e-01,-8.452056414987195732e-01,-6.712461308368190549e-01,-1.266459891890136039e-02,-1.117310348635277784e+00,2.344156978170921501e-01,1.659802177109870547e+00,7.420441605773355764e-01,-1.918355523616149250e-01,-8.876289640848362694e-01,-7.471582937508376432e-01,1.692454601027746586e+00,5.080775477602896689e-02,-6.369956465693533687e-01,1.909154846674660233e-01,2.100255136478842211e+00,1.201589524816291527e-01,6.172031097074192063e-01,3.001703199558274915e-01,-3.522498464935186480e-01,-1.142518198022140163e+00,-3.493427224128775044e-01,-2.088942333747781099e-01,5.866231911821976341e-01,8.389834138745049241e-01,9.311020813035573163e-01,2.855873252542587837e-01,8.851411642707280869e-01,-7.543979409966528049e-01,1.252868155233287872e+00,5.129298204180088305e-01,-2.980928351027156697e-01,4.885181465374970333e-01,-7.557171302105572530e-02,1.131629387451426938e+00,1.519816816422198791e+00,2.185575406533161402e+00,-1.396496335488137674e+00,-1.444113805429589448e+00,-5.044658629464512378e-01,1.600370694478304712e-01,8.761689211162249080e-01,3.156349472416052349e-01,-2.022201215824003029e+00,-3.062040126283718244e-01,8.279746426072461807e-01,2.300947353643834070e-01,7.620111803120247496e-01,-2.223281426103592695e-01,-2.007580689299974519e-01,1.865613909882843091e-01,4.100516472082563202e-01,1.982997201267697462e-01,1.190086458074588183e-01,-6.706622862890305736e-01,3.775637863209194145e-01,1.218212709914369279e-01,1.129483907911919660e+00,1.198917879901507000e+00,1.851564174839438470e-01,-3.752849500901141999e-01,-6.387304074542223820e-01,4.234943540641128989e-01,7.734006834855941537e-02,-3.438536755710756010e-01,4.359685683424693869e-02,-6.200008439481292655e-01,6.980320340722189210e-01
-4.471285647859982171e-01,1.224507704805498864e+00,4.034916417907999930e-01,5.935785232370669462e-01,-1.094911845741041834e+00,1.693824330586680971e-01,7.405564510962747704e-01,-9.537006018079345893e-01,-2.662185060036220685e-01,3.261454669335855927e-02,-1.373117320246755702e+00,3.151593920422917638e-01,8.461606475850333986e-01,-8.595159408319863470e-01,3.505459786641073605e-01,-1.312283411237431752e+00,-3.869550926605111463e-02,-1.615772354703294722e+00,1.121417708235664001e+00,4.089005379368277904e-01,-2.461695587577835548e-02,-7.751616191691595992e-01,1.273755930158776639e+00,1.967101749254734688e+00,-1.857981864446752063e+00,1.236164030452820306e+00,1.627650753148906393e+00,3.380116965744757729e-01,-1.199268032335186085e+00,8.633453175440215510e-01,-1.809203020781504634e-01,-6.039206277932572808e-01,-1.230058135666961761e+00,5.505374959762153741e-01,7.928068659193476808e-01,-6.235307296797916177e-01,5.205763370733708095e-01,-1.144341389623142691e+00,8.018610318713447205e-01,4.656729842414553816e-02,-1.865697719073487748e-01,-1.017458725291452148e-01,8.688861570058679096e-01,7.504116398650081399e-01,5.294653243527092101e-01,1.377012099973860815e-01,7.782112791270591468e-02,6.183802619985244720e-01,2.324945591787378751e-01,6.825514068644851218e-01,-3.101167735180599960e-01,-2.434837764107138813e+00,1.038824601859414054e+00,2.186979646974257729e+00,4.413644435685820655e-01,-1.001552332834997755e-01,-1.364447438960330328e-01,-1.190541877748098887e-01,1.740940830000459877e-02,-1.122018728746888350e+00,-5.170944579202279012e-01,-9.970268276502629590e-01,2.487991613877705011e-01,-2.966411523708627485e-01,4.952113239779604159e-01,-1.747031597425009464e-01,9.863351878212420765e-01,2.135339013354418114e-01,2.190699728969733417e+00,-1.896360922891092482e+00,-6.469166882549080011e-01,9.014868916487109862e-01,2.528325706806398010e+00,-2.486347777154600536e-01,4.366899317838910527e-02,-2.263142425136051850e-01,1.331457112587591807e+00,-2.873078634760188876e-01,6.800698398781045428e-01,-3.198015988986712133e-01,-1.272558755245994266e+00,3.135477204634321557e-01,5.031848134353260615e-01,1.293225882532261783e+00,-1.104470264173163102e-01,-6.173620637123609090e-01,5.627610966190262909e-01,2.407370922377322364e-01,2.806650771226390506e-01,-7.311270374727776855e-02,1.160338569993769609e+00,3.694927163757237287e-01,1.904658708340981166e+00,1.111056698560504596e+00,6.590497961002101945e-01,-1.627438340616257362e+00,6.023192802956289782e-01,4.202822036470595379e-01,8.109516728035557342e-01,1.044442094707258795e+00
-4.008781917889266411e-01,8.240056184504076509e-01,-5.623054310190898075e-01,1.954878075009034433e+00,-1.331951666517248167e+00,-1.760688560398783409e+00,-1.650721265824100170e+00,-8.905555841630484748e-01,-1.119115398559727970e+00,1.956078903703641902e+00,-3.264994980781842360e-01,-1.342675789377435924e+00,1.114382976779791923e+00,-5.865239388215924832e-01,-1.236853376541397376e+00,8.758389276492994924e-01,6.233621765780327229e-01,-4.349566829552277136e-01,1.407540000241228606e+00,1.291015797107254448e-01,1.616949598857300163e+00,5.027408819999042988e-01,1.558805540619859320e+00,1.094026964254281725e-01,-1.219744396979032697e+00,2.449368649061397285e+00,-5.457741679825677261e-01,-1.988378628888967381e-01,-7.003985049212546610e-01,-2.033944489645584386e-01,2.426694410817945846e-01,2.018301788740040348e-01,6.610202875986929127e-01,1.792158208975566991e+00,-1.204645717885074463e-01,-1.233120735446426641e+00,-1.182318126509633638e+00,-6.657545181991265659e-01,-1.674195807618932053e+00,8.250298244389858704e-01,-4.982135636310781046e-01,-3.109849783028508785e-01,-1.891482838003701473e-03,-1.396620424595431897e+00,-8.613163607760420115e-01,6.747115256879723244e-01,6.185391307862931898e-01,-4.431719307006377617e-01,1.810534914125456307e+00,-1.305726922557737479e+00,-3.449872101549794623e-01,-2.308397431354694551e-01,-2.793085000146540153e+00,1.937528813616079759e+00,3.663320145400582595e-01,-1.044589381907791603e+00,2.051173442857444407e+00,5.856620001723824576e-01,4.295261400219644865e-01,-6.069983982000460854e-01,1.062227240352178054e-01,-1.525680316229357736e+00,7.950260944248447315e-01,-3.744383188432206522e-01,1.340481965546231335e-01,1.202054862199705809e+00,2.847481108490579338e-01,2.624674454632686116e-01,2.764993048221836558e-01,-7.332716038953128734e-01,8.360047194342687948e-01,1.543359110804483736e+00,7.588056600979309341e-01,8.849088144648833421e-01,-8.772815189181882856e-01,-8.677872228729256454e-01,-1.440876024291839919e+00,1.232253070828436048e+00,-2.541798676073683261e-01,1.399843942480985870e+00,-7.819116826868006687e-01,-4.375089828285809723e-01,9.542508719125769590e-02,9.214500686595114010e-01,6.075019579950674542e-02,2.111247550077167412e-01,1.652756730561560916e-02,1.771877202759604142e-01,-1.116470017884744426e+00,8.092710097327859842e-02,-1.865789935114662845e-01,-5.682448088584730189e-02,4.923365559366488231e-01,-6.806781410088857953e-01,-8.450802740462980134e-02,-2.973618827735036163e-01,4.173020049748625282e-01,7.847706510155895154e-01,-9.554252623736891881e-01,5.859104311026156475e-01
2.065783320218834263e+00,-1.471156925832624918e+00,-8.301718953151139280e-01,-8.805775998441709440e-01,-2.790977215432902669e-01,1.622849085954001014e+00,1.335267634717659385e-02,-6.946935952872262954e-01,6.218035043055724076e-01,-5.998045310708474132e-01,1.123412162021935279e+00,3.052670402440107456e-01,1.388779396370268371e+00,-6.613442431530186516e-01,3.030857112372030482e+00,8.245846250334574190e-01,6.545801525867004367e-01,-5.118844760766420865e-02,-7.255971191344274818e-01,-8.677686776235903343e-01,-1.359773261005893241e-01,-7.972697854931296568e-01,2.826757122484202522e-01,-8.260974318473202072e-01,6.210827008390084059e-01,9.561217041246964365e-01,-7.058405074022838788e-01,1.192686067754693546e+00,-2.379419357521826428e-01,1.155287886088225191e+00,4.381663472912374901e-01,1.122328321657092287e+00,-9.970197955296824510e-01,-1.067939867792251085e-01,1.451429260590935355e+00,-6.180368476815788492e-01,-2.037201225680794980e+00,-1.942589181476455540e+00,-2.506440652676061198e+00,-2.114163921916826006e+00,-4.116391631884825375e-01,1.278528082841721814e+00,-4.422292795131728127e-01,3.235273536014320883e-01,-1.099914901636068199e-01,8.548945436024692549e-03,-1.681988397447159722e-01,-1.741803443079907032e-01,4.611640999770174609e-01,-1.175982671441315297e+00,1.010127177334724458e+00,9.200179332477631533e-01,-1.950573408759011806e-01,8.053934242321815207e-01,-7.013444262571768562e-01,-5.372230238753383791e-01,1.562638502700832710e-01,-1.902210250848614947e-01,-4.487380326716227663e-01,-6.724480387865963138e-01,-5.574947217860433124e-01,9.391687441964877703e-01,-1.943323405668352821e+00,3.524943643693330131e-01,-2.364369518129867120e-01,7.278134999996488386e-01,5.150736136393656572e-01,-2.782534467652922672e+00,5.846466104774261652e-01,3.242742434484210401e-01,2.186283662655242113e-02,-4.686738162778913419e-01,8.532812219556222821e-01,-4.130293097110321887e-01,1.834717626649686739e+00,5.643828554943136622e-01,2.137828067439482282e+00,-7.855339969202355110e-01,-1.755925640232851803e+00,7.147895974858153867e-01,8.527040617252863441e-01,3.536009705475733761e-02,-1.538793245744643157e+00,-4.478951847161186106e-01,6.179855339203347286e-01,-1.841763256537453375e-01,-1.159851854723962378e-01,-1.754589686617525901e-01,-9.339146556265013333e-01,-5.330203260835992829e-01,-1.426555420520531969e+00,1.767959948311026430e+00,-4.753728751379820983e-01,4.776101818175572666e-01,-1.021885944641309329e+00,7.945282396010823200e-01,-1.873160977635301538e+00,9.206151180549562163e-01,-3.536792487871091156e-02,2.110605053600709713e+00
-1.306534072844018457e+00,7.638048015959200687e-02,3.672318138838647217e-01,1.232899192376237130e+00,-4.228569613907753877e-01,8.646440652428741269e-02,-2.142466729077368459e+00,-8.301688640227079530e-01,4.516159505552415632e-01,1.104174326303213549e+00,-2.817362690656128321e-01,2.056355523198293511e+00,1.760249226449093207e+00,-6.065249177480989268e-02,-2.413503001173787688e+00,-1.777566375805987420e+00,-7.778588266274127916e-01,1.115841107924168574e+00,3.102722877837673088e-01,-2.094247816222812197e+00,-2.287658288701624187e-01,1.613361374563115458e+00,-3.748046873026527059e-01,-7.499696172756662449e-01,2.054624102518115780e+00,5.340953679834792300e-02,-4.791570987860799269e-01,3.501671588282789238e-01,1.716472637408856389e-02,-4.291422782350937659e-01,1.208456328551962944e+00,1.115701802784486274e+00,8.408615581411037487e-01,-1.028872175735375954e-01,1.146900376399482946e+00,-4.970257915867584003e-02,4.666432672288407524e-01,1.033686867939501042e+00,8.088443602656820719e-01,1.789754683206271180e+00,4.512840160401708767e-01,-1.684059985868237241e+00,-1.160170104982276129e+00,1.350106818681725995e+00,-3.312831699326282964e-01,3.865391451330911221e-01,-8.514556565308267766e-01,1.000881423680300975e+00,-3.848322488327904356e-01,1.458108238609519880e+00,-5.322340208981775067e-01,1.118133396717695627e+00,6.743961048208688691e-01,-7.223919054141508811e-01,1.098996332747179228e+00,-9.016344904759979739e-01,-8.224671889042517448e-01,7.217112921126925817e-01,-6.253420014659879511e-01,-5.938430672545096378e-01,-3.439007092103923968e-01,-1.000169189872515796e+00,1.044994409673897451e+00,6.085146984848496254e-01,-6.932869669048287442e-02,-1.083920671735398161e-01,4.501555127671789669e-01,1.765335100519071609e+00,8.709698025322423209e-01,-5.084571342754007350e-01,7.774192052488627658e-01,-1.187711721030892814e-01,-1.989981838037244155e-01,1.866471375152125134e+00,-4.189378976781230612e-01,-4.791849151274058527e-01,-1.952105287245232468e+00,-1.402329145453136805e+00,4.511229387345985775e-01,-6.949209011852390816e-01,5.154138017832410323e-01,-1.114871052365936865e+00,-7.673098263317347234e-01,6.745707069560037406e-01,1.460892380463078011e+00,5.924728014240198126e-01,1.197830841721251094e+00,1.704594171372406874e+00,1.040089153154095225e+00,-9.184400383000259627e-01,-1.053447125075421265e-01,6.301956706849110024e-01,-4.148469012882354257e-01,4.519460373212230708e-01,-1.579156285394465398e+00,-8.286279788564058224e-01,5.288797455851740326e-01,-2.237086511112470699e+00,-1.107712502284552425e+00,-1.771831791014226096e-02
-1.719394474619523105e+00,5.712099608209207646e-02,-7.995474906917598990e-01,-2.915945955008327206e-01,-2.589828534005323424e-01,1.892931975586575888e-01,-5.637887345823027196e-01,8.968640732259017256e-02,-6.011568006493834826e-01,5.560735100773852579e-01,1.693809113288081036e+00,1.968697792502914490e-01,1.698692553475716904e-01,-1.164007971161202137e+00,6.933662256603845275e-01,-7.580673285562322672e-01,-8.088471964721285490e-01,5.574394528580334240e-01,1.810387443578708455e-01,1.107175450949062334e+00,1.442876928496309219e+00,-5.396815622024924153e-01,1.283769901559443649e-01,1.760415183575322340e+00,9.665392502290572896e-01,7.130490503032691496e-01,1.306206065135448569e+00,-6.046029691643759474e-01,6.365834094146308741e-01,1.409253389364008235e+00,1.620912285621747495e+00,-8.061848173822241392e-01,-2.516742076314243959e-01,3.827151737243639218e-01,-2.889973430098158880e-01,-3.918162398080484166e-01,6.840013281819530278e-01,-3.534099828670143606e-01,-1.787912891199715748e+00,3.618473158395682510e-01,-4.244927905709274252e-01,-7.315309817303333739e-01,-1.565738150655905381e+00,1.013822466971705527e+00,-2.227112631850014512e+00,-1.699333604722295776e+00,-2.758460625611433570e-01,1.228955585650697291e+00,1.309705905682653437e+00,-1.154982634929364371e+00,-1.776321959835509834e-01,-1.510456375087568803e+00,1.011207063774908432e+00,-1.476562660520180259e+00,-1.431957450072376403e-01,1.032983778949751130e+00,-2.224140285299085751e-01,1.470160343825740235e+00,-8.700082231908520258e-01,3.691904695468737341e-01,8.532821858237331636e-01,-1.397117304410724625e-01,1.386314264246318873e+00,5.481295846881930611e-01,-1.637449593008341697e+00,3.958602704037963438e+00,6.486436440906672152e-01,1.073432938235896611e-01,-1.398812818666476332e+00,8.176781880561644067e-02,-4.599428308406871557e-01,6.443536660303222918e-01,3.716702912118653446e-01,1.853009485069379014e+00,1.422513725263177820e-01,5.135054799885474530e-01,3.724568515114424772e-01,-1.484898030593936602e-01,-1.834001973200239111e-01,1.101000202668481753e+00,7.800271353386294404e-01,-6.294416040537800239e-01,-1.113436102972990227e+00,-6.741002494685438551e-02,1.161439981674393662e+00,-2.752938626797800381e-02,1.746435089227972526e+00,-7.750702870734348382e-01,1.416405376658051718e-01,-2.516303860965749095e+00,-5.956678809102903260e-01,-3.091213186418621528e-01,5.109377744920892139e-01,1.710661838671135415e+00,3.494358936374004909e-02,1.453917581608817455e+00,6.616810764659825095e-01,9.863521802120642779e-01,-4.661548568259279990e-01,1.384991343648638740e+00
-1.072964278711644903e+00,4.951586112003165674e-01,-9.520621007062589625e-01,-5.181455523987548162e-01,-1.461403604722106175e+00,-5.163479086460222023e-01,3.511168965109653373e-01,-6.877046307863847463e-02,-1.347764941253663640e+00,1.470739856691368974e+00,3.372209383084585621e-01,1.008065433075763240e+00,7.852269196346881586e-01,-6.648677669672132806e-01,-1.945046958612039134e+00,-9.154243682317061426e-01,1.225155849273230846e+00,-1.053546073700315056e+00,8.160436843240609361e-01,-6.124069731288237506e-01,3.931092448539835194e-01,-1.823919852625193849e+00,1.167075165999964081e+00,-3.966870009048212298e-02,8.858257989659071852e-01,1.898616493830956597e-01,7.980637952989431128e-01,-1.019320392636000466e-01,7.433565435138622668e-01,-1.509572684224043337e+00,-1.080710692445506549e+00,7.254740044815356503e-01,-3.917825620949668547e-02,-2.287541712202125488e-01,-1.796122946513579177e-01,5.017251093451654542e-01,-5.933437542424190303e-01,5.103075967452559425e-01,-9.157918490686791646e-01,-4.072520430199657593e-01,9.849516717192109416e-01,1.071252427845890809e+00,-1.097154360255362171e+00,8.386347472283773863e-01,-1.039182322034903017e+00,7.330232317190783498e-01,-1.898812059319294754e+00,-1.117110692439112540e+00,-5.089722778228614741e-01,-1.664859548859593530e-01,1.423614429348987187e+00,9.039991740035269174e-01,1.575467908572380837e+00,1.206607898035568116e+00,-2.828635516348445011e-01,-2.663268843187200918e-01,1.068971622201262628e+00,4.037143102283926449e-02,-1.569936724933179151e-01,-1.335202723015191495e+00,-1.064601215555398689e-01,-2.790996406693846410e+00,-4.561175551486853497e-01,-9.798902516618006597e-01,6.925743475393557613e-01,-4.786723564156615263e-01,-3.290515493410808845e-01,1.347105464670497632e+00,-1.049067745168616117e+00,3.166588951566543519e-01,-1.895266947476466068e+00,8.972911744465111861e-02,4.102657453968444612e-01,8.598709717969120758e-01,-8.986831933186461008e-01,3.196569419445934868e-01,3.181541996786893534e-01,-1.923163409763722909e-02,1.500162787278037368e-01,4.635343217316654774e-01,3.978804248818511580e-01,-9.960108890883996313e-01,-1.195861510324481847e+00,2.505980285318672784e+00,1.919792286428087857e+00,-1.391693876054033607e+00,4.502177420378454809e-01,6.274370827531104977e-01,7.513372351604845623e-01,1.403954364473501693e-01,-9.268719392086243181e-01,-1.824204063630975592e-01,-4.911251377908180671e-01,1.343731160397544089e-01,-2.683713041205766370e-01,-1.316756262870183158e-01,1.018552474767882021e+00,1.230558199954724596e+00,-1.181103172771823084e+00,-4.599301044345812661e-01
-7.907999537751677632e-01,1.223722211960109219e+00,-5.936790254849916293e-02,1.448989404158235628e+00,-4.775808546567208990e-01,2.599999418565817483e-02,-1.348696446797242210e+00,1.302535536486180145e+00,-3.626120875772587682e-01,-1.485156451325454263e+00,-5.924612851532694568e-01,-2.304907937770138027e+00,-3.181717269879145299e-02,1.124877424141958321e-01,2.880781670051505428e-01,1.498108183577034014e+00,-3.009761539553384435e-01,8.074559170052701962e-01,3.122386890129998926e-01,-1.933216404740039085e-01,-2.076802021923553898e+00,9.475011673456759098e-01,-5.039739491423175233e-01,1.795589165082642560e-02,-1.270460776385479607e+00,2.829955338110016205e-01,1.080308173123453452e-01,2.941761897076564103e-02,-1.347931292957236238e-01,1.049218290752567784e+00,9.662208625783414995e-01,7.259168525208211653e-01,3.321078756170364521e+00,-6.002253303773148474e-01,-3.795175155338796347e-01,-1.014803690858671059e+00,4.359861962964098336e-01,-6.874873930601743677e-01,-2.698361741666047031e+00,-1.213338125828704595e+00,7.225189915588459133e-02,1.009787334947558568e+00,-1.556941557865031411e+00,-6.124421282843443004e-01,-1.393518054509212400e-01,-7.285374894247015343e-01,5.311637934562251084e-01,4.000841975375483278e-03,3.212659144838316272e-01,-7.252149257453661679e-01,1.536536328021098630e+00,-3.750087583560960443e-04,1.293549620663308364e+00,-4.389976636662775711e-01,5.900394641608301960e-01,-6.793837829972343423e-01,-9.509092510507696216e-01,-7.043503315234588280e-01,-4.586668606976747331e-02,-2.187334589677091545e-01,1.539207009655062741e+00,-1.148704229636945851e+00,-1.090338332454814818e+00,1.700188146645525977e+00,6.087836589081088157e-01,-1.881410867166059653e+00,4.972690986459771811e-01,2.373326993395965812e-01,-2.144444046728450459e+00,-3.695624253374332757e-01,-1.745495183617797388e-02,7.314025171250656543e-01,9.544956665476874713e-01,9.574677111013467357e-02,1.033450803264237328e+00,-1.462732746113538096e-01,-8.574968247397719567e-01,-9.341818431479490537e-01,5.426452945663160499e-01,-1.958169085599010817e+00,6.778075711198114917e-01,-1.106573067391885212e+00,-3.592240957107388222e-01,5.053819027529176111e-01,1.217940900801347315e+00,-1.940680964364893235e+00,-8.061782119534569579e-01,4.906169237310280956e-02,-5.960863345876620256e-01,8.616231013412039008e-01,-2.086390565456526236e+00,3.618016405710469119e-01,4.259201765028159947e-01,4.908039714163047601e-02,1.102236732585342160e+00,-1.229574253546428908e+00,1.108616757989675072e+00,-7.029204029101686624e-01,7.255505180787331643e-01,-3.242042194852110537e-01
8.143431291489253709e-01,7.804699297583743700e-01,-1.464053573580591738e+00,-1.544911938105285876e-01,-9.243231854158613647e-02,-2.378752654568324909e-01,-7.556627651019650616e-01,1.851437894573509713e+00,2.090966765755210288e-01,1.555015994333088791e+00,-5.691486535119704149e-01,-1.061796761310848103e+00,1.322477789197846199e-01,-5.632366041174565741e-01,2.390145962333511509e+00,2.454228491891196351e-01,1.152599135010603737e+00,-2.242357721234985168e-01,-3.260613057601362552e-01,-3.091141760413596701e-02,3.557172615760168521e-01,8.495868450948218520e-01,-1.221540151116833062e-01,-6.808515740173174402e-01,-1.067876576486555207e+00,-7.667936270573186275e-02,5.729627259567562358e-01,4.579470763097417407e-01,-1.781754905393898719e-02,-6.001387992356129741e-01,1.467652633868894718e-01,5.718048788649897629e-01,-3.681765651702741116e-02,1.123684887922189735e-01,-1.505043256504516036e-01,9.154992680625726464e-01,-4.382002673386686253e-01,1.855356209665554035e-01,3.944280300121125737e-01,7.255225582535588247e-01,1.495884765884475609e+00,6.754538092042119413e-01,5.992132354592584198e-01,-1.470237089021313226e+00,6.064039443038369281e-01,2.293717612357177860e+00,-8.300109855676733872e-01,-1.019519849405716272e+00,-2.146538422260227119e-01,1.021248126098901254e+00,5.247504922968238006e-01,-4.771242064693320684e-01,-3.599018172719131714e-02,1.037038981773907853e+00,6.726197481214789553e-01,2.428876969522979046e+00,1.005686680311216330e+00,3.535672160026290811e-01,6.147262758274484318e-01,-3.489841909155525501e-01,-9.777730015329669788e-01,1.719571321675908149e-01,4.905610438096388859e-01,-1.395283025065326976e+00,-5.223564651356952249e-01,-3.692559018289681694e-01,2.656424025142851142e-01,-2.604660588653798237e-01,4.450967103445719886e-01,9.811224622199123113e-02,1.060327509156807402e+00,-1.711167659624492687e+00,1.657124638042925646e+00,1.417674012999360356e+00,5.031708614713537031e-02,6.503232142523460713e-01,6.065484004132948304e-01,-7.372896277599318982e-01,1.646650658492066210e-01,7.781741790995664321e-01,3.098167586074883628e-01,1.051320767848751281e+00,9.499611006916124090e-02,8.075098862302004799e-02,-7.678037460245601409e-01,-3.645380497066375014e-01,-4.597176810380680378e-01,1.705483517755442380e+00,2.405055521473621338e-01,-9.994265013581794532e-01,3.985983881614372781e-01,-1.920036966310444126e-01,-3.053764380426304825e+00,4.798523711538174030e-01,-1.552698783176835517e+00,5.784644202562420068e-01,-9.612635990305099520e-01,-1.458324460393153998e+00,4.943416509823787552e-01,-1.494193765274684393e+00
-4.466992034771199993e-01,2.043773949211629692e-01,6.122325231280529856e-01,7.448845364406518899e-01,-3.628128855370222478e-02,-8.323953476886891689e-01,1.923815425970925030e+00,-6.059813205385977675e-01,1.803588981486497378e+00,-4.525249732840255779e-01,1.161285693341807423e+00,1.069965538950133022e+00,-1.045534247376894488e+00,3.552845070062295441e-01,7.553920291908553519e-01,7.009821215232441283e-01,-1.989374502838960057e-01,3.019600454061449057e-01,-3.946896809955576235e-01,-1.171813379221122275e+00,9.840122369402405367e-01,-5.596814219185568540e-01,1.379758191606217155e+00,6.024509012396098706e-01,-8.926466735128840702e-01,-1.611983195412373671e-01,-2.863849153951737447e-01,-8.708876496519610821e-01,5.014295898933300855e-01,-4.786140738611844303e-01,1.631691513630797230e+00,8.608912410184296204e-01,-8.801890645415797465e-01,-1.900052154731653870e-02,-2.267601921695839851e-01,-1.564507853811196503e+00,9.312556787681190995e-01,9.498088152113293159e-01,9.255012147023856661e-01,-4.569878575935374942e-01,1.068985971618917841e+00,-2.097529354225541320e-01,9.351477795910748680e-01,1.812527815117540575e+00,1.401098813047528258e-01,-1.419148777144486839e+00,-3.169011965283462517e-01,6.409858663835062975e-01,1.219874379030621458e+00,-1.133792035393577979e+00,-1.905482976614519541e-01,2.333391262601218208e-01,4.349983242628411295e-01,9.104236030030838922e-01,-9.484396564537967977e-01,-4.234782972255359268e-01,1.007966477600578337e+00,3.923349111243075171e-01,4.483806507816874287e-01,1.125323498664253741e+00,1.040533897090894361e-01,5.280034220718363702e-01,-3.145638619172873018e-01,-1.345010020268375239e+00,-1.295257885281087207e+00,7.432055368263171258e-02,-1.995607179962164968e-01,-6.546031685249780185e-01,3.180142964191688404e-01,-8.902715521082489314e-01,1.113372663829700210e-01,-1.952255832027330676e-02,-8.399889146122471173e-01,-2.298205880537851797e+00,1.456527386472777019e+00,3.166372357039575758e-01,-2.664125939262139031e+00,-4.264286176335223555e-01,3.937877312493186510e-01,-2.281406907004561724e-01,5.803301126032293089e-01,-9.732675852492400637e-01,1.751677292180686962e-01,-5.348369273515634487e-02,-1.830619869619735107e-01,-2.210289017883356188e-01,1.997595551926275581e-01,9.327214136880919160e-01,-5.301198002000515608e-01,-4.072400240119308235e-01,1.605649917425115702e-01,-1.201499756287489756e-01,3.856022923443252481e-01,7.182907357543428795e-01,1.291188902850875841e+00,-1.164441482716640497e-01,-2.277297996660365698e+00,-6.962453945512911413e-02,3.538704268828403721e-01,-1.869550165327495683e-01
